data_source,country,hemisphere,week,year,age_group,hsp_rate,hsp_rate_flu,hsp_rate_rsv,hsp_rate_covid19,cases_rate_flu,cases_rate_rsv,cases_rate_covid19,hsp_abs,hsp_abs_flu,hsp_abs_rsv,hsp_abs_covid,cases_abs_flu,cases_abs_rsv,cases_abs_covid,denominator,subtype_a_abs,subtype_b_abs,subtype_c_abs,subtype_a_rate,subtype_b_rate,subtype_c_rate
fluNet,AUS,NH,41,2022,ALL,NA,0.06,0.03,NA,NA,NA,NA,NA,15,8,NA,NA,NA,NA,25978935,13,2,NA,0.05,0.01,NA
fluNet,AUS,NH,42,2022,ALL,NA,0.08,0.01,NA,NA,NA,NA,NA,20,3,NA,NA,NA,NA,25978935,17,3,NA,0.07,0.01,NA
fluNet,AUS,NH,43,2022,ALL,NA,0.12,0.02,NA,NA,NA,NA,NA,32,4,NA,NA,NA,NA,25978935,30,2,NA,0.12,0.01,NA
fluNet,AUS,NH,44,2022,ALL,NA,0.05,0,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,25978935,36,1,NA,0.14,0,NA
fluNet,AUS,NH,45,2022,ALL,NA,0.06,0.01,NA,NA,NA,NA,NA,15,2,NA,NA,NA,NA,25978935,25,0,NA,0.1,0,NA
fluNet,AUS,NH,46,2022,ALL,NA,0.15,0.01,NA,NA,NA,NA,NA,40,2,NA,NA,NA,NA,25978935,35,5,NA,0.13,0.02,NA
fluNet,AUS,NH,47,2022,ALL,NA,0.07,0.01,NA,NA,NA,NA,NA,19,3,NA,NA,NA,NA,25978935,38,1,NA,0.15,0,NA
fluNet,AUS,NH,48,2022,ALL,NA,0.05,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,25978935,12,2,NA,0.05,0.01,NA
fluNet,AUS,NH,49,2022,ALL,NA,0.11,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,25978935,19,9,NA,0.07,0.03,NA
fluNet,AUS,NH,50,2022,ALL,NA,0.11,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,25978935,26,3,NA,0.1,0.01,NA
fluNet,AUS,NH,51,2022,ALL,NA,0.12,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,25978935,29,2,NA,0.11,0.01,NA
fluNet,AUS,NH,52,2022,ALL,NA,0.08,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,25978935,19,1,NA,0.07,0,NA
